          83         162  0.4592268      0.3698182    
          84         164  0.2269690      4.3456051E-02
          85         165  0.8684482      0.7718439    
          86         166  0.5967982      0.9237950    
          87         169  0.1500548      3.4045931E-02
          88         170  0.3339327      0.1129837    
          89         171  0.2827347      0.4432436    
          90         173  0.1472398      6.4067222E-02
          91         178  0.8916079      0.5614618    
          92         179  0.4122003      0.7412489    
          93         182  0.4892462      0.3723035    
          94         185  0.7341040      0.6390465    
          95         189  0.5926162      0.8469468    
          96         190  0.5561237      0.6949208    
          97         192  0.8861750      0.9320775    
          98         195  0.6925292      0.5580103    
          99         196  0.7982388      0.6718373    
         100         200  0.5561858      0.3490360    
         101         201  0.3548968      0.2145474    
         102         203  0.2207590      0.1865117    
         103         204  0.2278781      0.3607483    
         104         206  0.6983861      0.4031267    
         105         207  0.4409974      0.3431045    
         106         208  0.8278456      0.7623038    
         107         209  0.6647359      0.8786333    
         108         210  0.8445798      0.9876453    
         109         211  0.6550830      0.8503483    
         110         212  0.9033895      0.8463544    
         111         214  0.1369967      0.1926972    
         112         216  0.1613057      1.6874051E-02
         113         218  0.6361935      0.8837937    
         114         219  0.8467001      0.6262990    
         115         221  0.3017568      0.1237910    
         116         223  0.1650879      0.2774280    
         117         225  0.5527031      0.5912868    
         118         226  0.7655715      0.8500721    
         119         227  0.6334950      0.5752297    
         120         232  0.4519084      0.4577237    
         121         233  0.9125778      0.5966362    
         122         235  0.4953701      0.6052333    
         123         240  5.8840159E-02  9.9039644E-02
         124         245  0.2783420      0.3477339    
         125         246  0.1832302      0.3060624    
         126         248  0.8667993      0.5721872    
         127         249  0.3721462      0.1398261    
         128         252  0.4696931      0.2989396    
         129         253  0.8862857      0.7237356    
         130         256  0.1691148      0.3327673    
         131         257  0.6591232      0.5393350    
         132         259  0.9207874      0.9671133    
         133         260  0.5402368      0.7350610    
         134         263  0.5703523      0.7338243    
         135         265  0.7872793      0.4947397    
         136         268  0.3888388      0.3966035    
         137         269  0.3852104      0.4567046    
         138         270  0.7791206      0.7527403    
         139         273  0.6545836      0.6727750    
         140         275  0.5925069      0.3862742    
         141         276  0.5715101      0.5200827    
         142         278  0.7670135      0.8509455    
         143         280  0.3083758      0.2637011    
         144         281  0.5428030      0.2301226    
         145         282  0.7177351      0.9651909    
         146         283  0.6083431      0.5730644    
         147         284  0.6429235      0.7870655    
         148         288  0.5395676      0.7277624    
         149         289  0.5722491      0.4969971    
         150         290  0.8914084      0.7821358    
         151         294  0.5148839      0.6253015    
         152         296  0.2781842      0.3871694    
         153         300  0.5972695      0.6478819    
         154         303  0.6448963      0.4281051    
         155         305  0.7783540      0.8409302    
         156         306  0.6345498      0.5122986    
         157         311  0.9730108      0.7765812    
         158         313  0.9142170      0.9860522    
         159         314  0.4471388      0.7490686    
         160         317  0.3481711      0.5776998    
         161         318  0.6931537      0.6078016    
         162         319  0.5286456      0.6610950    
         163         320  0.5186679      0.5979149    
         164         321  0.2425532      0.5636699    
         165         322  0.9849038      0.6768089    
         166         323  0.7952324      0.9733828    
         167         324  0.4825760      0.5531067    
         168         326  0.5108700      0.5381014    
         169         328  0.3911541      0.3577988    
         170         330  0.8334239      0.7328336    
         171         331  0.7375686      0.9489838    
         172         333  0.7061605      0.8457147    
         173         335  0.1212581      0.2023337    
         174         342  0.8651555      0.8504893    
         175         343  0.3608814      6.0519706E-02
         176         345  0.2279061      2.8343497E-02
         177         346  5.4265670E-02  3.1366069E-02
         178         348  0.5130983      0.5737838    
         179         350  0.5426361      0.7420182    
         180         353  0.3856107      0.5690519    
         181         355  0.2864056      1.5125697E-02
         182         357  6.4434938E-02  2.2522748E-02
         183         358  0.9941174      0.6385762    
         184         362  0.4903028      0.6983210    
         185         364  0.4063644      0.6331301    
         186         365  0.3607486      0.5870872    
         187         367  0.7064996      0.6421484    
         188         369  0.5961513      0.4550855    
         189         371  0.7864861      0.9957007    
         190         374  0.6033302      0.2984684    
         191         379  0.9666879      0.7131434    
         192         380  0.2534208      0.1081395    
         193         382  0.3882164      0.7651338    
         194         383  0.1036147      1.1245507E-02
         195         384  0.9877985      0.6823593    
         196         386  0.3221477      0.3090945    
         197         387  0.4916037      0.1826243    
         198         390  0.5222428      0.5410833    
         199         391  0.5143952      0.6012223    
         200         393  0.2888219      8.7539874E-02
         201         397  0.6600912      0.4989173    
         202         398  0.5126525      0.6892726    
         203         400  0.4052969      3.4542967E-02
         204         402  0.5674863      0.8094862    
         205         404  0.8269526      0.5390533    
         206         408  0.9355837      0.9457530    
         207         409  0.9090304      0.8188612    
         208         413  0.7514006      0.9031199    
         209         414  0.3596031      0.4113002    
         210         415  0.7567394      0.7712895    
         211         417  0.6712932      0.4558754    
         212         419  0.3363040      0.2468760    
         213         422  0.9653679      0.6683893    
         214         423  0.5513104      0.3294780    
         215         424  0.4723632      0.1565070    
         216         427  0.4757500      0.3900563    
         217         428  0.9846698      0.8219840    
         218         431  0.5058899      0.7815867    
         219         432  0.1363344      7.1830615E-02
         220         433  0.3724327      0.3596798    
         221         438  0.5513929      0.4015697    
         222         439  0.9626619      0.6674399    
         223         440  0.4940533      0.6896566    
         224         441  0.3221229      0.5057807    
         225         442  0.6518892      0.4545352    
         226         448  0.3028046      0.2774490    
         227         451  0.9720665      0.9042664    
         228         454  6.8925433E-02  5.6258157E-02
         229         461  0.8415694      0.5094444    
         230         462  0.8725587      0.7964557    
         231         463  0.6246079      0.8032862    
         232         464  0.5333298      0.3811745    
         233         466  0.2213583      7.8809626E-02
         234         469  0.3254327      0.3497843    
         235         473  0.6749857      0.8390272    
         236         475  0.7926016      0.7344127    
         237         478  0.3677837      0.1644650    
         238         479  0.3969325      0.7676669    
         239         480  0.8937390      0.6634084    
         240         481  0.4310303      6.0333777E-02
         241         482  0.6376061      0.6259623    
         242         483  0.1390935      0.2311820    
         243         484  0.1627778      2.8477361E-02
         244         485  0.3914194      0.6887497    
         245         486  0.5278646      0.6816256    
         246         487  0.3476827      0.5225739    
         247         490  0.2461881      0.3958406    
         248         492  0.9664074      0.9276099    
         249         493  0.6575609      0.6011199    
         250         494  0.7697518      0.6639868    
         251         495  0.2546178      0.5774140    
         252         498  0.8966955      0.7048563    
         253         502  0.6714537      0.5642195    
         254         503  0.7206296      0.6336222    
         255         505  0.3323187      3.6826078E-04
         256         509  0.5012642      0.4139505    
         257         513  0.6288815      0.4534243    
         258         514  0.8112994      0.6698766    
         259         516  0.8070629      0.5784584    
         260         519  0.9489442      0.7485844    
         261         520  0.3113028      9.2932940E-02
         262         521  0.7420233      0.4246803    
         263         524  0.8107346      0.5794490    
         264         525  0.7368321      0.5532426    
         265         529  0.7913148      0.6468617    
         266         530  0.3990394      0.1910637    
         267         532  0.8329766      0.5216771    
         268         534  0.7096136      0.6196183    
         269         535  0.7044040      0.9373012    
         270         537  0.9931979      0.9660256    
         271         539  0.9244779      0.9307017    
         272         541  0.4871699      0.5937608    
         273         542  0.9831033      0.8847712    
         274         545  0.8878560      0.9741719    
         275         548  0.6552750      0.4917833    
         276         549  0.6012099      0.4421061    
         277         550  0.8668051      0.7791619    
         278         555  0.5931467      0.7449813    
         279         562  0.4689714      0.3845693    
         280         564  0.2040903      0.2363464    
         281         565  0.4090181      0.2632822    
         282         568  0.4978681      0.7079986    
         283         572  0.5979521      0.8081008    
         284         579  0.8439653      0.9685476    
         285         580  0.3181019      0.3678729    
         286         582  0.3576178      1.3478752E-03
         287         583  0.6222365      0.7312222    
         288         585  0.1069075      0.1125186    
         289         586  0.4711334      0.7340583    
         290         587  0.7207816      0.4972454    
         291         589  0.4311775      6.9901623E-02
         292         590  0.9838277      0.9412248    
         293         592  0.8450612      0.9449802    
         294         594  0.8822522      0.7070767    
         295         595  0.7792488      0.5497390    
         296         597  0.5168071      0.2353361    
         297         602  0.2975531      4.3836765E-02
         298         603  0.3182549      0.3118803    
         299         604  0.7434969      0.8462907    
         300         605  0.8610371      0.6416312    
         301         606  0.7440225      0.8092245    
         302         607  0.7280728      0.9594503    
         303         610  0.6253735      0.8478954    
         304         613  0.4807591      0.4526910    
         305         616  0.3346667      0.4918248    
         306         617  0.4188005      0.5088516    
         307         622  0.5266336      0.2737888    
         308         623  0.9223513      0.8276716    
         309         624  0.2744877      7.4009806E-02
         310         628  0.3009191      2.2041753E-02
         311         629  0.6326709      0.5283239    
         312         632  0.1112262      0.2085747    
         313         633  0.8165010      0.5804653    
         314         636  0.5307214      0.3982901    
         315         637  0.1618414      0.1034296    
         316         638  0.2850891      0.2081696    
         317         639  0.5039298      0.3203745    
         318         640  0.6370876      0.4231750    
         319         643  0.1259382      0.1354603    
         320         646  0.2508622      0.5490335    
         321         648  0.6464926      0.8663097    
         322         653  0.3171973      0.4587611    
         323         655  0.8321975      0.8096545    
         324         656  0.1033513      0.1072243    
         325         657  0.5379251      0.5606393    
         326         658  5.3888895E-02  0.1078338    
         327         660  0.6388353      0.3752502    
         328         664  0.3355438      0.2294956    
         329         665  0.3268807      0.2249115    
         330         667  0.8288499      0.7796324    
         331         668  0.8923499      0.7738680    
         332         669  0.5466039      0.5388117    
         333         672  0.2529204      0.3178215    
         334         673  0.8096412      0.8200810    
         335         674  0.6410912      0.7822056    
         336         675  0.5912966      0.7155945    
         337         678  0.6818423      0.8886853    
         338         680  0.7443367      0.5359646    
         339         686  0.4095013      0.5345438    
         340         687  0.5539236      0.6523829    
         341         688  0.6671677      0.6064717    
         342         689  0.8456489      0.7375020    
         343         690  0.7483123      0.9203578    
         344         692  0.9799663      0.6304075    
         345         694  0.1897431      0.4015926    
         346         695  0.1903127      0.1193604    
         347         697  0.5217543      0.5164680    
         348         698  0.1553122      4.6019010E-02
         349         699  0.5534284      0.7281756    
         350         701  0.1325165      7.0789278E-02
         351         704  0.5907962      0.9288543    
         352         706  0.6387109      0.9681013    
         353         707  0.7477209      0.5029140    
         354         708  0.9696218      0.7640243    
         355         709  0.3299465      0.5236611    
         356         711  0.6307532      0.4780774    
         357         712  0.3569272      0.2087445    
         358         717  0.5164454      0.2683521    
         359         720  0.8337588      0.9695053    
         360         722  0.9735288      0.8984127    
         361         723  0.6244663      0.4913863    
         362         724  0.1894163      2.0785064E-02
         363         729  0.3604377      0.2741643    
         364         730  0.9545607      0.9478438    
         365         731  0.1524289      0.2725359    
         366         732  0.9360349      0.6787194    
         367         733  0.8148135      0.9804327    
         368         735  0.1850223      0.2684045    
         369         739  0.8374496      0.7176365    
         370         741  0.3821275      0.2773185    
         371         743  0.1033139      4.5959752E-02
         372         749  0.7290841      0.9310929    
         373         750  0.3504504      0.1340622    
         374         752  0.4628588      0.5873386    
         375         760  0.6667853      0.5947594    
         376         762  0.3087229      0.1216414    
         377         763  0.9562658      0.8727127    
         378         765  0.7498540      0.7697780    
         379         766  6.3971415E-02  0.1145950    
         380         767  0.3361380      0.4180747    
         381         770  0.4416426      7.5401485E-02
         382         771  0.5181665      0.5902234    
         383         773  0.8893086      0.6823404    
         384         774  0.4210232      0.2613699    
         385         776  0.9747328      0.7314126    
         386         780  0.3862645      0.2646154    
         387         781  0.6950701      0.4523923    
         388         782  0.6482363      0.4523255    
         389         784  0.8709744      0.8877844    
         390         785  0.8716961      0.6842824    
         391         786  0.4193020      0.1276228    
         392         787  0.7313082      0.9710162    
         393         789  0.5538620      0.5545808    
         394         790  0.6552054      0.7332011    
         395         791  0.7247480      0.7359416    
         396         794  0.7848703      0.7195328    
         397         795  0.5794179      0.4342369    
         398         797  0.8681684      0.9697911    
         399         798  0.4016964      0.6685991    
         400         801  0.4348395      0.4207354    
         401         803  0.1730542      0.1743154    
         402         816  0.7267311      0.9095312    
         403         817  0.5032977      0.8446932    
         404         820  0.6960000      0.7033373    
         405         821  0.1625614      0.1357002    
         406         822  0.5924758      0.3867270    
         407         825  0.8490062      0.7706541    
         408         826  0.7757519      0.6189798    
         409         828  0.4782636      0.2870274    
         410         829  8.8064089E-02  5.6911245E-02
         411         830  0.7901903      0.7748282    
         412         833  0.7742472      0.7475545    
         413         835  0.3441353      0.4818899    
         414         836  0.2473111      3.9677195E-02
         415         838  0.5311411      0.2459123    
         416         839  0.4294092      0.7118497    
         417         842  0.6465091      0.5573670    
         418         843  0.6079766      0.5489110    
         419         844  0.6193094      0.8509181    
         420         845  0.3462687      0.4066031    
         421         846  0.2462129      0.3568671    
         422         847  0.6928177      0.9271619    
         423         849  0.4388679      0.7695784    
         424         852  0.7913570      0.9334018    
         425         855  0.9132327      0.7367571    
         426         856  0.2730141      0.4340294    
         427         857  0.2631953      0.2315114    
         428         864  0.1052889      6.4502537E-02
         429         867  0.5226132      0.8599309    
         430         868  0.9832223      0.9722604    
         431         873  0.8337062      0.6994188    
         432         874  0.4837457      0.1282813    
         433         877  0.5345302      0.7143450    
         434         878  0.7548504      0.4372588    
         435         879  0.3913510      0.2932167    
         436         880  0.5216329      0.5535181    
         437         882  0.7101944      0.6233779    
         438         886  0.5057080      0.4030730    
         439         891  0.4177786      0.2358686    
         440         894  0.2725415      9.1678664E-02
         441         896  0.4140630      0.6313634    
         442         897  0.4019291      0.7503617    
         443         899  6.0057670E-02  0.1050718    
         444         900  0.2799079      0.4413051    
         445         903  0.8723467      0.7531383    
         446         904  0.5168306      0.8692769    
         447         905  0.6831748      0.5302468    
         448         908  0.4175728      0.2219788    
         449         910  0.9957953      0.9880248    
         450         914  0.5632606      0.4180129    
         451         920  0.2197770      2.1280117E-02
         452         921  0.6364519      0.4334304    
         453         922  0.2661003      0.1010529    
         454         924  0.7828643      0.7602767    
         455         925  0.8221973      0.5682468    
         456         929  0.8931704      0.9895508    
         457         931  0.6327426      0.3783375    
         458         934  0.5622877      0.5832877    
         459         935  0.7545952      0.7367995    
         460         936  0.7614855      0.6365209    
         461         940  0.7666998      0.6604455    
         462         944  0.3732116      0.6326327    
         463         950  0.7099420      0.4606729    
         464         952  0.7966270      0.4712247    
         465         953  0.4825549      0.3885305    
         466         954  0.4167188      0.3605314    
         467         956  0.6544314      0.4212909    
         468         957  0.6735187      0.3686178    
         469         959  0.6655807      0.9063774    
         470         961  0.8783259      0.7207329    
         471         962  0.5172240      0.7107795    
         472         963  0.3982809      0.1587690    
         473         965  0.9476515      0.7708254    
         474         966  0.3110509      0.3903468    
         475         967  0.4670315      0.6762292    
         476         968  0.3716292      0.3222202    
         477         969  0.5982218      0.4866618    
         478         971  0.7669904      0.4739485    
         479         972  0.8317235      0.6100963    
         480         973  0.6785212      0.9479101    
         481         976  0.6603925      0.9448104    
         482         977  0.8558241      0.7200648    
         483         978  0.1468460      0.1362293    
         484         980  0.2423900      8.0496781E-02
         485         981  0.3188881      0.4269019    
         486         986  0.4194998      0.6189746    
         487         991  0.4890165      0.2732392    
         488         992  0.3260856      0.2167649    
         489         994  0.7371356      0.9415401    
         490         996  0.9888663      0.8432266    
         491         997  0.2691050      0.1589638    
         492         998  0.7450625      0.4593742    
         493         999  0.5207630      0.3802322    
         494        1000  0.2234523      0.2356335    
         495        1002  0.3838435      0.4957185    
         496        1003  0.6379991      0.8805240    
         497        1005  0.4177623      0.6126001    
         498        1008  0.4985062      0.3754601    
         499        1009  0.7567546      0.5725107    
         500        1011  0.1190182      0.1373526    
         501        1013  0.9855616      0.9774759    
         502        1016  0.6673682      0.5148035    
         503        1018  0.4218158      0.4019469    
         504        1024  0.6635085      0.3461873    
         505        1025  0.6704268      0.8360912    
         506        1027  0.6231907      0.9171851    
         507        1032  0.9168406      0.5962923    
         508        1034  0.1786245      2.6091199E-02
         509        1035  0.3261250      0.2300704    
         510        1037  0.3906029      0.3898246    
         511        1040  0.9489330      0.6821796    
         512        1041  0.7782124      0.9472210    
         513        1042  0.7525146      0.4429506    
         514        1044  0.6099666      0.3240835    
         515        1045  0.1813900      0.2574262    
         516        1046  0.1368795      8.1805892E-02
         517        1048  0.3225456      0.3755194    
         518        1051  0.3491726      0.1688395    
         519        1053  0.2168760      0.1676073    
         520        1054  0.9733522      0.9153017    
         521        1055  0.7289412      0.9240760    
         522        1056  0.3319737      0.1276594    
         523        1058  0.9432831      0.8802602    
         524        1059  0.6738033      0.5022118    
         525        1060  0.4234915      0.7181443    
         526        1062  0.4477907      0.2279813    
         527        1064  0.4511349      0.4483716    
         528        1065  0.5874996      0.9144357    
         529        1066  0.2310951      2.5489684E-02
         530        1069  0.3474407      0.1301230    
         531        1071  0.9227626      0.8716967    
         532        1072  0.4819748      0.1168536    
         533        1073  0.6290333      0.7859069    
         534        1075  0.3376925      0.2848683    
         535        1076  0.3901515      0.3295042    
         536        1077  0.3452493      0.5018403    
         537        1078  0.9947177      0.7095594    
         538        1079  0.2481613      0.1804503    
         539        1081  0.7144865      0.6829717    
         540        1084  0.6126053      0.5836714    
         541        1085  0.1338353      0.1647329    
         542        1089  0.1397690      0.2281059    
         543        1090  0.1300744      0.1608958    
         544        1091  0.2969176      0.5693496    
         545        1093  0.2136182      0.1281825    
         546        1094  0.4284961      0.3191448    
         547        1095  0.4475067      0.7003940    
         548        1096  0.4473559      0.5211371    
         549        1098  0.8376145      0.9240688    
         550        1100  0.1054895      0.1489558    
         551        1102  0.2457325      0.1942439    
         552        1103  0.6194704      0.4910106    
         553        1104  0.2957255      0.5569592    
         554        1105  0.5740528      0.5846106    
         555        1108  0.5058409      0.1583119    
         556        1111  0.5905950      0.7335749    
         557        1114  0.2182440      7.6823033E-02
         558        1116  0.7525497      0.5053366    
         559        1117  0.6534144      0.5594875    
         560        1118  0.6586311      0.7912613    
         561        1119  0.3528112      0.1281921    
         562        1120  0.2139199      0.3344437    
         563        1122  0.4783561      0.2541104    
         564        1123  0.4221038      0.2091413    
         565        1124  0.4658556      0.5799210    
         566        1126  0.1314922      7.9910956E-02
         567        1127  0.8018059      0.9395354    
         568        1128  0.1808472      0.4472762    
         569        1130  0.3664126      0.6220633    
         570        1132  0.8843596      0.7479565    
         571        1133  0.9863670      0.7954198    
         572        1134  0.2738940      4.1431274E-02
         573        1135  0.9466827      0.7232060    
         574        1136  6.4544491E-02  6.3921213E-02
         575        1137  0.8859944      0.8883181    
         576        1139  0.1525903      0.3053361    
         577        1141  0.5099171      0.8391001    
         578        1142  0.2676888      0.2836810    
         579        1143  0.6519839      0.9848064    
         580        1146  0.2891354      0.2088876    
         581        1147  0.5201174      0.4315644    
         582        1148  0.4699197      0.7751737    
         583        1150  0.8347505      0.6842501    
         584        1151  0.1390063      0.2197376    
         585        1161  0.2128599      0.2451560    
         586        1162  0.7488803      0.6135356    
         587        1165  0.3206029      0.2363458    
         588        1166  0.6491390      0.4520619    
         589        1174  0.2475033      0.3741004    
         590        1175  0.2288051      0.4453534    
         591        1178  0.5390497      0.7953705    
         592        1179  0.4226251      0.7278470    
         593        1183  0.7424591      0.5841210    
         594        1186  0.3891677      0.1010117    
         595        1187  0.5977534      0.7999296    
         596        1189  0.8564409      0.5371719    
         597        1190  0.4578861      0.5271723    
         598        1191  0.9131656      0.8659001    
         599        1192  0.1124294      0.1992073    
         600        1194  0.6190060      0.3444459    
         601        1196  0.9042586      0.8243868    
         602        1197  0.3431557      0.3415426    
         603        1200  0.4178017      0.1672702    
         604        1201  0.1361897      1.8972103E-02
         605        1203  0.5821451      0.7853873    
         606        1204  0.7983856      0.5342142    
         607        1206  0.1168638      0.2198902    
         608        1207  0.3304443      7.9144113E-02
         609        1208  0.3223608      0.6624564    
         610        1210  0.5283931      0.3576247    
         611        1212  2.4156189E-02  3.4924407E-02
         612        1213  0.8868154      0.5822507    
         613        1215  0.4189163      0.1104338    
         614        1218  0.3037130      0.4722058    
         615        1220  0.4124974      0.4614230    
         616        1221  0.9955356      0.6760847    
         617        1226  0.7606703      0.7716114    
         618        1227  0.9968685      0.8685444    
         619        1228  0.3744680      0.1692454    
         620        1232  0.4534787      0.1359345    
         621        1234  0.1789568      0.1934655    
         622        1235  0.5293633      0.1917353    
         623        1236  0.7798554      0.9528821    
         624        1237  0.4396159      0.5207028    
         625        1239  0.2481741      0.1295532    
         626        1241  0.6378846      0.9693123    
         627        1242  0.3156936      0.1281507    
         628        1243  0.7043034      0.4303327    
         629        1245  0.4040384      0.1143334    
         630        1248  0.4986291      0.2287285    
         631        1252  0.8172261      0.8680558    
         632        1253  0.5623483      0.5468591    
         633        1259  0.3006574      0.5045915    
         634        1261  0.8696018      0.9883732    
         635        1262  0.6962038      0.5353931    
         636        1265  0.4155683      0.7328113    
         637        1266  0.5620635      0.7861855    
         638        1267  0.4918239      0.6295848    
         639        1268  0.6998096      0.4888912    
         640        1269  0.9697986      0.8789473    
         641        1272  0.4301247      0.2713594    
         642        1274  0.5662408      0.2964076    
         643        1277  0.5736076      0.3741859    
         644        1278  0.3803399      0.3102523    
         645        1280  0.5299123      0.5534728    
         646        1281  0.7390995      0.5830843    
         647        1284  0.5519620      0.3894245    
         648        1285  0.8815435      0.9960264    
         649        1286  0.6372859      0.4946033    
         650        1287  0.7197477      0.7004710    
         651        1288  0.4656072      0.2033351    
         652        1293  0.4823780      0.4796296    
         653        1295  0.8782728      0.7495270    
         654        1296  0.3497949      0.5121005    
         655        1297  0.7317809      0.6400988    
         656        1301  0.7720919      0.8619755    
         657        1302  0.8034724      0.7284281    
         658        1303  0.2940093      0.5583881    
         659        1306  0.7198578      0.6190695    
         660        1309  0.4586562      0.1770924    
         661        1313  0.3742892      0.5463673    
         662        1314  0.3829485      0.7784675    
         663        1317  0.3979540      0.3562802    
         664        1318  0.4249883      0.4939327    
         665        1319  0.7607535      0.5253677    
         666        1320  0.4985283      0.3501637    
         667        1322  0.3914039      0.3735282    
         668        1323  9.4095960E-02  9.9850751E-02
         669        1324  0.8450425      0.5646570    
         670        1326  0.8021705      0.4713744    
         671        1328  0.4873038      0.8676194    
         672        1330  0.4739901      0.1006383    
         673        1331  0.6978042      0.7518943    
         674        1332  0.5368978      0.8255687    
         675        1333  0.4505226      0.1884637    
         676        1335  0.6832112      0.5829246    
         677        1337  0.4208716      0.5684165    
         678        1339  0.8491686      0.9869087    
         679        1340  0.3516983      0.2948508    
         680        1341  0.3286678      0.4349328    
         681        1342  0.7335600      0.5201384    
         682        1345  0.5693582      0.6325039    
         683        1346  0.5999555      0.5717076    
         684        1348  0.5217146      0.6032175    
         685        1349  0.7287380      0.6251801    
         686        1350  0.4163732      0.3849446    
         687        1354  0.8427181      0.9297850    
         688        1355  0.2335226      0.1445187    
         689        1356  0.6102020      0.3792238    
         690        1357  0.2574293      0.4512312    
         691        1358  0.3652968      3.7948065E-02
         692        1359  0.2878150      0.3700346    
         693        1360  0.3787491      0.3693449    
         694        1361  0.4353234      0.2241437    
         695        1362  0.5317795      0.2044922    
         696        1364  0.3666403      0.1338828    
         697        1368  0.5967698      0.3643716    
         698        1369  0.8241035      0.6545386    
         699        1371  0.5450014      0.6257033    
         700        1375  0.1718834      0.1568996    
         701        1378  0.2314629      0.2543663    
         702        1379  0.4172147      0.3521918    
         703        1380  0.9421327      0.5849462    
         704        1381  0.9768557      0.8903418    
         705        1382  0.4386139      0.7351373    
         706        1383  0.4205435      0.1577455    
         707        1384  0.2690512      0.2256947    
         708        1385  0.5098827      0.5064330    
         709        1386  0.1414429      0.2099335    
         710        1388  0.1268542      0.1276848    
         711        1389  0.9290802      0.8603203    
         712        1391  0.2265710      0.4415223    
         713        1392  0.5889429      0.4555102    
         714        1394  0.8118411      0.7741887    
         715        1395  0.5153038      0.2920581    
         716        1397  0.6030797      0.5510341    
         717        1402  0.2442620      0.2257231    
         718        1403  0.8924697      0.9849288    
         719        1406  0.5329136      0.6755626    
         720        1407  0.4080203      0.1156039    
         721        1411  0.7458224      0.6944549    
         722        1413  0.2036890      0.1308532    
         723        1416  0.7978965      0.5377260    
         724        1417  0.1893140      0.3227272    
         725        1418  0.4625263      0.3252375    
         726        1428  0.3001397      0.1029088    
         727        1435  0.9463565      0.9333287    
         728        1436  0.8296965      0.8148974    
         729        1437  0.6526960      0.9780244    
         730        1438  0.2712769      0.2238722    
         731        1440  0.5133729      0.4673503    
         732        1441  0.5605761      0.4570333    
         733        1442  0.3251819      0.2518527    
         734        1443  0.7414106      0.5095645    
         735        1445  0.2738441      7.7127762E-02
         736        1447  0.1954220      0.2240238    
         737        1449  0.3844992      0.1520308    
         738        1450  0.4599459      0.3813906    
         739        1453  0.9688573      0.7039807    
         740        1456  0.5551733      0.2286892    
         741        1458  0.6281639      0.6141133    
         742        1461  0.4506615      0.2465062    
         743        1463  0.9036167      0.6741617    
         744        1465  0.6062878      0.9867046    
         745        1466  0.1524490      0.2738323    
         746        1468  0.4699558      0.3542469    
         747        1469  0.3860261      0.3964411    
         748        1472  0.3335687      4.4284068E-02
         749        1474  0.5348462      0.4134909    
         750        1475  0.8702446      0.8687915    
         751        1476  0.9039046      0.7286895    
         752        1477  0.2996176      0.4753930    
         753        1478  0.8396305      0.6157624    
         754        1480  0.1129145      9.1377407E-02
         755        1483  0.2700793      0.1763528    
