         268  0.6548276       31042.88    
         269  0.6512903       46958.79    
         270  0.8473814       48397.88    
         271  0.8007205       46628.16    
         272  0.5037884       29747.42    
         273  0.8405272       44327.04    
         274  0.7758542       48806.01    
         275  0.6179317       24638.34    
         276  0.5812215       22149.52    
         277  0.7615607       39036.01    
         278  0.5757466       37323.56    
         279  0.4914316       19266.92    
         280  0.3115773       11840.95    
         281  0.4507233       13190.44    
         282  0.5110524       35470.73    
         283  0.5790095       40485.85    
         284  0.7460524       48524.24    
         285  0.3889912       18430.43    
         286  0.4158225       67.52855    
         287  0.5954986       36634.23    
         288  0.2455902       5637.184    
         289  0.4928996       36776.32    
         290  0.6624107       24911.99    
         291  0.4657695       3502.071    
         292  0.8410190       47155.36    
         293  0.7467966       47343.51    
         294  0.7720492       35424.54    
         295  0.7021099       27541.92    
         296  0.5239120       11790.34    
         297  0.3750385       2196.222    
         298  0.3890951       15625.20    
         299  0.6778344       42399.16    
         300  0.7576442       32145.72    
         301  0.6781912       40542.15    
         302  0.6673614       48068.46    
         303  0.5976287       42479.56    
         304  0.4994355       22679.82    
         305  0.4002387       24640.42    
         306  0.4573655       25493.46    
         307  0.5305842       13716.82    
         308  0.7992765       41466.35    
         309  0.3593772       3707.891    
         310  0.3773240       1104.292    
         311  0.6025836       26469.03    
         312  0.2485226       10449.59    
         313  0.7274042       29081.31    
         314  0.5333598       19954.33    
         315  0.2828903       5181.825    
         316  0.3665755       10429.29    
         317  0.5151683       16050.76    
         318  0.6055825       21201.07    
         319  0.2585120       6786.562    
         320  0.3433354       27506.58    
         321  0.6119685       43402.12    
         322  0.3883770       22983.93    
         323  0.7380621       40563.69    
         324  0.2431755       5371.939    
         325  0.5382512       28088.03    
         326  0.2095906       5402.472    
         327  0.6067691       18800.04    
         328  0.4008342       11497.73    
         329  0.3949520       11268.07    
         330  0.7357891       39059.58    
         331  0.7789056       38770.79    
         332  0.5441440       26994.47    
         333  0.3447330       15922.86    
         334  0.7227464       41086.06    
         335  0.6083009       39188.50    
         336  0.5744904       35851.29    
         337  0.6359709       44523.14    
         338  0.6784046       26851.83    
         339  0.4510514       26780.64    
         340  0.5491141       32684.38    
         341  0.6260069       30384.23    
         342  0.7471956       36948.85    
         343  0.6811041       46109.93    
         344  0.8383971       31583.42    
         345  0.3018356       20119.79    
         346  0.3022223       5979.957    
         347  0.5272712       25875.05    
         348  0.2784570       2305.552    
         349  0.5487779       36481.60    
         350  0.2629787       3546.543    
         351  0.5741506       46535.60    
         352  0.6066847       48501.88    
         353  0.6807025       25195.99    
         354  0.8313732       38277.62    
         355  0.3970337       26235.42    
         356  0.6012814       23951.68    
         357  0.4153536       10458.10    
         358  0.5236664       13444.44    
         359  0.7391222       48572.21    
         360  0.8340260       45010.48    
         361  0.5970126       24618.45    
         362  0.3016137       1041.332    
         363  0.4177372       13735.63    
         364  0.8211467       47486.98    
         365  0.2764992       13654.05    
         366  0.8085677       34003.84    
         367  0.7262583       49119.68    
         368  0.2986301       13447.06    
         369  0.7416283       35953.59    
         370  0.4324645       13893.66    
         371  0.2431501       2302.583    
         372  0.6680481       46647.75    
         373  0.4109558       6716.518    
         374  0.4872811       29425.66    
         375  0.6257472       29797.45    
         376  0.3826228       6094.232    
         377  0.8223045       43722.91    
         378  0.6821508       38565.88    
         379  0.2164366       5741.211    
         380  0.4012377       20945.54    
         381  0.4728753       3777.615    
         382  0.5248351       29570.19    
         383  0.7768405       34185.26    
         384  0.4588748       13094.63    
         385  0.8348436       36643.77    
         386  0.4352736       13257.23    
         387  0.6449526       22664.85    
         388  0.6131524       22661.51    
         389  0.7643916       44478.00    
         390  0.7648817       34282.55    
         391  0.4577060       6393.904    
         392  0.6695583       48647.91    
         393  0.5490723       27784.50    
         394  0.6178845       36733.38    
         395  0.6651039       36870.68    
         396  0.7059269       36048.59    
         397  0.5664247       21755.27    
         398  0.7624863       48586.53    
         399  0.4457518       33496.82    
         400  0.4682560       21078.84    
         401  0.2905038       8733.201    
         402  0.6664504       45567.51    
         403  0.5147392       42319.13    
         404  0.6455840       35237.20    
         405  0.2833792       6798.580    
         406  0.5752910       19375.03    
         407  0.7494752       38609.77    
         408  0.6997356       31010.88    
         409  0.4977410       14380.07    
         410  0.2327955       2851.253    
         411  0.7095392       38818.89    
         412  0.6987138       37452.48    
         413  0.4066679       24142.69    
         414  0.3409242       1987.828    
         415  0.5336448       12320.21    
         416  0.4645689       35663.67    
         417  0.6119797       27924.09    
         418  0.5858161       27500.44    
         419  0.5935110       42631.00    
         420  0.4081164       20370.81    
         421  0.3401785       17879.04    
         422  0.6434232       46450.81    
         423  0.4709913       38555.88    
         424  0.7103314       46763.43    
         425  0.7930850       36911.53    
         426  0.3583766       21744.87    
         427  0.3517096       11598.72    
         428  0.2444912       3231.577    
         429  0.5278543       43082.54    
         430  0.8406079       48710.24    
         431  0.7390865       35040.88    
         432  0.5014633       6426.893    
         433  0.5359460       35788.69    
         434  0.6855435       21906.66    
         435  0.4387273       14690.16    
         436  0.5271887       27731.25    
         437  0.6552220       31231.23    
         438  0.5163758       20193.96    
         439  0.4566717       11817.02    
         440  0.3580557       4593.101    
         441  0.4541488       31631.31    
         442  0.4459099       37593.12    
         443  0.2137792       5264.098    
         444  0.3630575       22109.38    
         445  0.7653234       37732.23    
         446  0.5239279       43550.77    
         447  0.6368757       26565.37    
         448  0.4565319       11121.14    
         449  0.8491450       49500.04    
         450  0.5554539       20942.44    
         451  0.3222286       1066.134    
         452  0.6051508       21714.87    
         453  0.3536821       5062.749    
         454  0.7045648       38089.86    
         455  0.7312719       28469.16    
         456  0.7794627       49576.50    
         457  0.6026322       18954.71    
         458  0.5547934       29222.71    
         459  0.6853701       36913.66    
         460  0.6900486       31889.70    
         461  0.6935892       33088.32    
         462  0.4264107       31694.90    
         463  0.6550506       23079.71    
         464  0.7139097       23608.36    
         465  0.5006548       19465.38    
         466  0.4559520       18062.62    
         467  0.6173589       21106.67    
         468  0.6303192       18467.75    
         469  0.6249293       45409.51    
         470  0.7693833       36108.71    
         471  0.5241951       35610.05    
         472  0.4434327       7954.328    
         473  0.8164554       38618.36    
         474  0.3842035       19556.38    
         475  0.4901144       33879.09    
         476  0.4253362       16143.23    
         477  0.5791926       24381.76    
         478  0.6937865       23744.82    
         479  0.7377403       30565.83    
         480  0.6337159       47490.29    
         481  0.6214065       47335.00    
         482  0.7541046       36075.25    
         483  0.2727084       6825.087    
         484  0.3375828       4032.889    
         485  0.3895250       21387.79    
         486  0.4578404       31010.63    
         487  0.5050422       13689.28    
         488  0.3944121       10859.92    
         489  0.6735151       47171.16    
         490  0.8444402       42245.65    
         491  0.3557223       7964.088    
         492  0.6788974       23014.65    
         493  0.5265980       19049.63    
         494  0.3247241       11805.24    
         495  0.4336297       24835.50    
         496  0.6062014       44114.25    
         497  0.4566606       30691.27    
         498  0.5114857       18810.55    
         499  0.6868364       28682.78    
         500  0.2538134       6881.365    
         501  0.8421963       48971.54    
         502  0.6261430       25791.66    
         503  0.4594130       20137.54    
         504  0.6235223       17343.98    
         505  0.6282198       41888.17    
         506  0.5961465       45950.98    
         507  0.7955347       29874.24    
         508  0.2942860       1307.169    
         509  0.3944388       11526.53    
         510  0.4382194       19530.21    
         511  0.8173255       34177.20    
         512  0.7014062       47455.77    
         513  0.6839574       22191.82    
         514  0.5871673       16236.58    
         515  0.2961638       12897.05    
         516  0.2659412       4098.475    
         517  0.3920085       18813.52    
         518  0.4100882       8458.859    
         519  0.3202588       8397.127    
         520  0.8339061       45856.61    
         521  0.6679510       46296.21    
         522  0.3984101       6395.733    
         523  0.8134892       44101.04    
         524  0.6305125       25160.81    
         525  0.4605507       35979.03    
         526  0.4770499       11421.86    
         527  0.4793206       22463.42    
         528  0.5719122       45813.23    
         529  0.3299136       1277.033    
         530  0.4089122       6519.162    
         531  0.7995558       43672.00    
         532  0.5002609       5854.363    
         533  0.6001136       39373.94    
         534  0.4022932       14271.90    
         535  0.4379129       16508.16    
         536  0.4074242       25142.20    
         537  0.8484133       35548.93    
         538  0.3415015       9040.561    
         539  0.6581364       34216.88    
         540  0.5889590       29241.94    
         541  0.2638742       8253.117    
         542  0.2679031       11428.10    
         543  0.2613205       8060.881    
         544  0.3746070       28524.41    
         545  0.3180468       6421.941    
         546  0.4639489       15989.15    
         547  0.4768570       35089.74    
         548  0.4767546       26108.97    
         549  0.7417402       46295.85    
         550  0.2446274       7462.685    
         551  0.3398523       9731.620    
         552  0.5936204       24599.63    
         553  0.3737976       27903.66    
         554  0.5627818       29288.99    
         555  0.5164660       7931.426    
         556  0.5740140       36752.11    
         557  0.3211877       3848.834    
         558  0.6839812       25317.36    
         559  0.6166683       28030.32    
         560  0.6202105       39642.19    
         561  0.4125588       6422.426    
         562  0.3182516       16755.63    
         563  0.4978038       12730.93    
         564  0.4596085       10477.98    
         565  0.4893159       29054.04    
         566  0.2622832       4003.539    
         567  0.7174262       47070.73    
         568  0.2957952       22408.54    
         569  0.4217941       31165.37    
         570  0.7734802       37472.62    
         571  0.8427432       39850.53    
         572  0.3589740       2075.707    
         573  0.8157976       36232.62    
         574  0.2168257       3202.453    
         575  0.7745902       44504.73    
         576  0.2766089       15297.34    
         577  0.5192338       42038.92    
         578  0.3547606       14212.42    
         579  0.6156971       49338.80    
         580  0.3693229       10465.27    
         581  0.5261597       21621.38    
         582  0.4920754       38836.20    
         583  0.7397956       34280.93    
         584  0.2673853       11008.85    
         585  0.3175319       12282.32    
         586  0.6814897       30738.13    
         587  0.3906894       11840.92    
         588  0.6137654       22648.30    
         589  0.3410547       18742.43    
         590  0.3283586       22312.21    
         591  0.5390148       39848.06    
         592  0.4599624       36465.14    
         593  0.6771297       29264.46    
         594  0.4372449       5060.687    
         595  0.5788746       40076.47    
         596  0.7545234       26912.31    
         597  0.4839047       26411.33    
         598  0.7930394       43381.59    
         599  0.2493396       9980.285    
         600  0.5933051       17256.74    
         601  0.7869916       41301.78    
         602  0.4060027       17111.28    
         603  0.4566873       8380.238    
         604  0.2654728       950.5023    
         605  0.5682765       39347.90    
         606  0.7151038       26764.13    
         607  0.2523505       11016.50    
         608  0.3973716       3965.120    
         609  0.3918830       33189.07    
         610  0.5317789       17916.99    
         611  0.1894020       1749.713    
         612  0.7751477       29170.76    
         613  0.4574442       5532.734    
         614  0.3792211       23657.51    
         615  0.4530858       23117.29    
         616  0.8489686       33871.84    
         617  0.6894951       38657.73    
         618  0.8498737       43514.07    
         619  0.4272638       8479.193    
         620  0.4809120       6810.320    
         621  0.2945117       9692.622    
         622  0.5324377       9605.939    
         623  0.7025218       47739.39    
         624  0.4714992       26087.21    
         625  0.3415102       6490.618    
         626  0.6061236       48562.55    
         627  0.3873559       6420.349    
         628  0.6512220       21559.67    
         629  0.4473421       5728.105    
         630  0.5115691       11459.30    
         631  0.7278965       43489.60    
         632  0.5548345       27397.64    
         633  0.3771464       25280.04    
         634  0.7634596       49517.50    
         635  0.6457223       26823.19    
         636  0.4551709       36713.85    
         637  0.5546411       39387.89    
         638  0.5069485       31542.20    
         639  0.6481707       24493.45    
         640  0.8314933       44035.26    
         641  0.4650547       13595.11    
         642  0.5574775       14850.02    
         643  0.5624796       18746.71    
         644  0.4312508       15543.64    
         645  0.5328104       27728.98    
         646  0.6748486       29212.52    
         647  0.5477822       19510.17    
         648  0.7715681       49900.92    
         649  0.6057172       24779.62    
         650  0.6617087       35093.60    
         651  0.4891473       10187.09    
         652  0.5005347       24029.44    
         653  0.7693472       37551.30    
         654  0.4105107       25656.23    
         655  0.6698793       32068.95    
         656  0.6972504       43184.97    
         657  0.7185578       36494.25    
         658  0.3726323       27975.24    
         659  0.6617834       31015.38    
         660  0.4844275       8872.328    
         661  0.4271423       27373.00    
         662  0.4330221       39001.22    
         663  0.4432108       17849.64    
         664  0.4615671       24746.03    
         665  0.6895517       26320.92    
         666  0.5115007       17543.20    
         667  0.4387633       18713.77    
         668  0.2368912       5002.522    
         669  0.7467839       28289.31    
         670  0.7176737       23615.86    
         671  0.5038792       43467.73    
         672  0.4948393       5041.981    
         673  0.6468090       37669.90    
         674  0.5375536       41360.99    
         675  0.4789048       9442.034    
         676  0.6369004       29204.52    
         677  0.4587718       28477.67    
         678  0.7495854       49444.13    
         679  0.4118031       14772.03    
         680  0.3961654       21790.13    
         681  0.6710872       26058.94    
         682  0.5595942       31688.45    
         683  0.5803698       28642.55    
         684  0.5272442       30221.20    
         685  0.6678131       31321.52    
         686  0.4557174       19285.73    
         687  0.7452056       46582.23    
         688  0.3315618       7240.387    
         689  0.5873271       18999.11    
         690  0.3477945       22606.69    
         691  0.4210365       1901.198    
         692  0.3684264       18538.73    
         693  0.4301706       18504.18    
         694  0.4685846       11229.60    
         695  0.5340782       10245.06    
         696  0.4219488       6707.530    
         697  0.5782067       18255.02    
         698  0.7325663       32792.38    
         699  0.5430560       31347.74    
         700  0.2897088       7860.671    
         701  0.3301633       12743.75    
         702  0.4562888       17644.81    
         703  0.8127081       29305.80    
         704  0.8362850       44606.12    
         705  0.4708188       36830.38    
         706  0.4585490       7903.051    
         707  0.3556857       11307.31    
         708  0.5192104       25372.29    
         709  0.2690397       10517.67    
         710  0.2591340       6397.009    
         711  0.8038455       43102.05    
         712  0.3268417       22120.27    
         713  0.5728922       22821.06    
         714  0.7242401       38786.86    
         715  0.5228913       14632.11    
         716  0.5824911       27606.81    
         717  0.3388539       11308.73    
         718  0.7789869       49344.93    
         719  0.5348483       33845.69    
         720  0.4500458       5791.756    
         721  0.6794134       34792.19    
         722  0.3113048       6555.747    
         723  0.7147717       26940.07    
         724  0.3015442       16168.63    
         725  0.4870554       16294.40    
         726  0.3767948       5155.730    
         727  0.8155761       46759.77    
         728  0.7363639       40826.36    
         729  0.6161806       48999.02    
         730  0.3571970       11216.00    
         731  0.5215802       23414.25    
         732  0.5536312       22897.37    
         733  0.3937985       12617.82    
         734  0.6764178       25529.18    
         735  0.3589402       3864.101    
         736  0.3056915       11223.59    
         737  0.4340749       7616.744    
         738  0.4853033       19107.67    
         739  0.8308541       35269.43    
         740  0.5499627       11457.33    
         741  0.5995233       30767.08    
         742  0.4789991       12349.96    
         743  0.7865558       33775.50    
         744  0.5846694       49433.90    
         745  0.2765129       13719.00    
         746  0.4921000       17747.77    
         747  0.4351117       19861.70    
         748  0.3994932       2218.632    
         749  0.5361606       20715.89    
         750  0.7638960       43526.45    
         751  0.7867512       36507.34    
         752  0.3764403       23817.19    
         753  0.7431091       30849.70    
         754  0.2496689       4578.008    
         755  0.3563838       8835.277    
         756  0.4015646       12309.78    
         757  0.5372321       38251.74    
         758  0.8092973       44847.70    
         759  0.6602816       42227.62    
         760  0.7282403       48232.98    
         761  0.8509104       44923.25    
         762  0.4618174       3754.961    
         763  0.7015020       36794.80    
         764  0.6154596       46261.27    
         765  0.5014976       17689.43    
         766  0.5124654       37889.34    
         767  0.6915076       45375.56    
         768  0.7601493       46463.20    
         769  0.4519108       21082.20    
         770  0.3139423       4576.708    
         771  0.6944069       22139.37    
         772  0.5770930       33588.73    
         773  0.3295086       3819.866    
         774  0.4123260       21147.33    
         775  0.7826947       42269.85    
         776  0.6408530       27458.91    
         777  0.4239906       2208.625    
         778  0.3044932       169.7674    
         779  0.5946522       35302.85    
         780  0.4804777       20441.76    
         781  0.8179323       42517.73    
         782  0.4646463       31226.56    
         783  0.5979174       38967.44    
         784  0.4352607       29460.87    
         785  0.7174965       46341.77    
         786  0.6084438       32052.07    
         787  0.6126603       29491.04    
         788  0.6005329       36707.85    
         789  0.8489628       49071.71    
         790  0.5675039       40187.28    
         791  0.6285072       41983.32    
         792  0.2350614       9788.276    
         793  0.8075209       37481.27    
         794  0.2992137       20284.44    
         795  0.5772616       39193.36    
         796  0.3859119       7357.123    
         797  0.3653108       18782.59    
         798  0.8345137       35982.04    
         799  0.3913697       18262.64    
         800  0.3379515       17981.26    
         801  0.2406405       607.1439    
         802  0.4481896       29393.12    
         803  0.7956006       45798.62    
         804  0.5156472       16050.82    
         805  0.7499902       28012.07    
         806  0.4735254       5377.970    
         807  0.5564190       39797.97    
         808  0.3675263       25534.38    
         809  0.4312901       15956.31    
         810  0.7365048       36231.11    
         811  0.5608092       24123.44    
         812  0.6483580       22852.82    
         813  0.7000589       36059.04    
         814  0.6795377       46815.87    
         815  0.3547472       1577.536    
         816  0.5475990       17004.04    
         817  0.7158816       47436.21    
         818  0.2349146       1076.549    
         819  0.7023013       35274.49    
         820  0.8169594       39524.38    
         821  0.6510038       48135.76    
         822  0.7576118       37284.60    
         823  0.5140128       40551.55    
         824  0.7205736       39018.73    
         825  0.6460547       26114.45    
         826  0.7630228       35955.64    
         827  0.5890111       33041.23    
         828  0.4208071       25743.55    
         829  0.3454312       14854.55    
         830  0.6715974       39549.17    
         831  0.4717539       10307.55    
         832  0.5670926       24597.88    
         833  0.5139709       18327.87    
         834  0.2488611       3652.553    
         835  0.3758123       676.2344    
         836  0.5633105       27383.98    
         837  0.4491188       8767.871    
         838  0.3866967       34258.53    
         839  0.6800221       46614.95    
         840  0.5070769       31572.12    
         841  0.6613735       44726.83    
         842  0.4992668       6519.302    
         843  0.4646991       8500.990    
         844  0.7756628       40415.84    
         845  0.3920001       27662.10    
         846  0.2939183       11953.16    
         847  0.3504148       114.3660    
         848  0.6203758       31095.03    
         849  0.5791712       14935.38    
         850  0.2502955       7987.714    
         851  0.4156321       18536.93    
         852  0.4236934       22875.27    
         853  0.4002968       28044.04    
         854  0.4442475       24256.03    
         855  0.7118382       45560.71    
         856  0.3329454       15258.16    
         857  0.6312782       24506.70    
         858  0.5094184       29243.19    
         859  0.5076021       18838.78    
         860  0.5432363       17880.65    
         861  0.4077281       6520.336    
         862  0.6489563       21262.89    
         863  0.5025334       33681.87    
         864  0.5384914       15104.58    
         865  0.5508296       30916.33    
         866  0.6326880       40307.50    
         867  0.8303933       45751.31    
         868  0.4601946       1616.300    
         869  0.5333111       17642.88    
         870  0.7396446       42165.05    
         871  0.7339456       47045.55    
         872  0.7157255       26558.55    
         873  0.7416386       46828.85    
         874  0.4449233       28529.00    
         875  0.3005649       3882.928    
         876  0.8320491       40132.20    
         877  0.6795990       25018.21    
         878  0.5502811       31921.08    
         879  0.3179021       18617.48    
         880  0.4401157       22901.99    
         881  0.6134890       36796.62    
         882  0.6702440       24938.19    
         883  0.4649443       12302.71    
         884  0.7261175       30768.59    
         885  0.5832089       26217.53    
         886  0.3179966       11537.85    
         887  0.4901564       27727.41    
         888  0.3750856       7962.688    
         889  0.5980266       49470.35    
         890  0.5849057       14112.53    
         891  0.6200718       39655.57    
         892  0.4840113       10174.79    
         893  0.5192338       8909.876    
         894  0.3191400       3237.947    
         895  0.5021687       32973.41    
         896  0.6255335       41287.54    
         897  0.3393069       21255.76    
         898  0.3322816       21530.11    
         899  0.4157549       21502.62    
         900  0.6909358       27385.77    
         901  0.3081989       9389.251    
         902  0.4230475       14175.99    
         903  0.8414088       40188.17    
         904  0.5194523       8650.548    
         905  0.3903934       22451.51    
         906  0.3982552       23702.29    
         907  0.4082596       13378.50    
         908  0.3291801       436.5680    
         909  0.4362307       1213.424    
         910  0.7274446       36216.98    
         911  0.6026093       39963.04    
         912  0.5234461       26393.93    
         913  0.6355105       47197.71    
         914  0.5961949       17801.47    
         915  0.4596492       5368.492    
         916  0.5268914       13937.62    
         917  0.5048589       34847.32    
         918  0.7488012       39419.35    
         919  0.6188778       29465.57    
         920  0.6692137       38327.19    
         921  0.4125580       5567.052    
         922  0.6795555       21074.20    
         923  0.2912381       539.3152    
         924  0.5589217       25015.17    
         925  0.3502955       19361.63    
         926  0.8140380       39899.89    
         927  0.3823895       9796.067    
         928  0.6145180       38293.00    
         929  0.5302022       27823.59    
         930  0.7481551       40630.93    
         931  0.7063556       44162.32    
         932  0.4791916       31221.18    
         933  0.3312110       19401.12    
